"site";"interaction_type";"species";"species_functional_group";"metric";"value"
"Fitzroy-Treasury Gardens";"Pollination";"Carex flagellifera";"Plant";"weighted.closeness";0
"Fitzroy-Treasury Gardens";"Pollination";"Ficus macrophylla";"Plant";"normalised.degree";0,333333333333333
"Fitzroy-Treasury Gardens";"Pollination";"Ficus macrophylla";"Plant";"species.strength";0,333333333333333
"Fitzroy-Treasury Gardens";"Pollination";"Ficus macrophylla";"Plant";"d";0,386852807234542
"Fitzroy-Treasury Gardens";"Pollination";"Ficus macrophylla";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Ficus macrophylla";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Ficus macrophylla";"Plant";"closeness";0,0769230769230769
"Fitzroy-Treasury Gardens";"Pollination";"Ficus macrophylla";"Plant";"weighted.closeness";0
"Fitzroy-Treasury Gardens";"Pollination";"Lophostemon confertus";"Plant";"normalised.degree";0,333333333333333
"Fitzroy-Treasury Gardens";"Pollination";"Lophostemon confertus";"Plant";"species.strength";0,166666666666667
"Fitzroy-Treasury Gardens";"Pollination";"Lophostemon confertus";"Plant";"d";0
"Fitzroy-Treasury Gardens";"Pollination";"Lophostemon confertus";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Lophostemon confertus";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Lophostemon confertus";"Plant";"closeness";0,153846153846154
"Fitzroy-Treasury Gardens";"Pollination";"Lophostemon confertus";"Plant";"weighted.closeness";0,208333333333333
"Fitzroy-Treasury Gardens";"Pollination";"Nandina domestica";"Plant";"normalised.degree";0,333333333333333
"Fitzroy-Treasury Gardens";"Pollination";"Nandina domestica";"Plant";"species.strength";0,333333333333333
"Fitzroy-Treasury Gardens";"Pollination";"Nandina domestica";"Plant";"d";0,386852807234542
"Fitzroy-Treasury Gardens";"Pollination";"Nandina domestica";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Nandina domestica";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Nandina domestica";"Plant";"closeness";0,0769230769230769
"Fitzroy-Treasury Gardens";"Pollination";"Nandina domestica";"Plant";"weighted.closeness";0
"Fitzroy-Treasury Gardens";"Pollination";"Plectranthus argentatus";"Plant";"normalised.degree";0,333333333333333
"Fitzroy-Treasury Gardens";"Pollination";"Plectranthus argentatus";"Plant";"species.strength";0,166666666666667
"Fitzroy-Treasury Gardens";"Pollination";"Plectranthus argentatus";"Plant";"d";0
"Fitzroy-Treasury Gardens";"Pollination";"Plectranthus argentatus";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Plectranthus argentatus";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Plectranthus argentatus";"Plant";"closeness";0,153846153846154
"Fitzroy-Treasury Gardens";"Pollination";"Plectranthus argentatus";"Plant";"weighted.closeness";0,208333333333333
"Fitzroy-Treasury Gardens";"Pollination";"Apis mellifera";"Pollinator";"normalised.degree";0,555555555555556
"Fitzroy-Treasury Gardens";"Pollination";"Apis mellifera";"Pollinator";"species.strength";5
"Fitzroy-Treasury Gardens";"Pollination";"Apis mellifera";"Pollinator";"d";0,999999999999998
"Fitzroy-Treasury Gardens";"Pollination";"Apis mellifera";"Pollinator";"betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Apis mellifera";"Pollinator";"weighted.betweenness";NA
"Fitzroy-Treasury Gardens";"Pollination";"Apis mellifera";"Pollinator";"closeness";NA
"Fitzroy-Treasury Gardens";"Pollination";"Apis mellifera";"Pollinator";"weighted.closeness";NA
"Fitzroy-Treasury Gardens";"Pollination";"Homalictus sphecodoides";"Pollinator";"normalised.degree";0,111111111111111
"Fitzroy-Treasury Gardens";"Pollination";"Homalictus sphecodoides";"Pollinator";"species.strength";1
"Fitzroy-Treasury Gardens";"Pollination";"Homalictus sphecodoides";"Pollinator";"d";1
"Fitzroy-Treasury Gardens";"Pollination";"Homalictus sphecodoides";"Pollinator";"betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Homalictus sphecodoides";"Pollinator";"weighted.betweenness";NA
"Fitzroy-Treasury Gardens";"Pollination";"Homalictus sphecodoides";"Pollinator";"closeness";NA
"Fitzroy-Treasury Gardens";"Pollination";"Homalictus sphecodoides";"Pollinator";"weighted.closeness";NA
"Fitzroy-Treasury Gardens";"Pollination";"Agaonidae 1";"Pollinator";"normalised.degree";0,333333333333333
"Fitzroy-Treasury Gardens";"Pollination";"Agaonidae 1";"Pollinator";"species.strength";3
"Fitzroy-Treasury Gardens";"Pollination";"Agaonidae 1";"Pollinator";"d";0,999999999999999
"Fitzroy-Treasury Gardens";"Pollination";"Agaonidae 1";"Pollinator";"betweenness";0
"Fitzroy-Treasury Gardens";"Pollination";"Agaonidae 1";"Pollinator";"weighted.betweenness";NA
"Fitzroy-Treasury Gardens";"Pollination";"Agaonidae 1";"Pollinator";"closeness";NA
"Fitzroy-Treasury Gardens";"Pollination";"Agaonidae 1";"Pollinator";"weighted.closeness";NA
"Fitzroy-Treasury Gardens";"Herbivory";"Abelia grandiflora";"Plant";"normalised.degree";0,0784313725490196
"Fitzroy-Treasury Gardens";"Herbivory";"Abelia grandiflora";"Plant";"species.strength";1,07356726566294
"Fitzroy-Treasury Gardens";"Herbivory";"Abelia grandiflora";"Plant";"d";0,160834611645617
"Fitzroy-Treasury Gardens";"Herbivory";"Abelia grandiflora";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Abelia grandiflora";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Abelia grandiflora";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Abelia grandiflora";"Plant";"weighted.closeness";0,0217212008519303
"Fitzroy-Treasury Gardens";"Herbivory";"Acacia cognata";"Plant";"normalised.degree";0,0980392156862745
"Fitzroy-Treasury Gardens";"Herbivory";"Acacia cognata";"Plant";"species.strength";2,12055002428363
"Fitzroy-Treasury Gardens";"Herbivory";"Acacia cognata";"Plant";"d";0,303485039295573
"Fitzroy-Treasury Gardens";"Herbivory";"Acacia cognata";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Acacia cognata";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Acacia cognata";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Acacia cognata";"Plant";"weighted.closeness";0,0303833735742274
"Fitzroy-Treasury Gardens";"Herbivory";"Acanthus mollis";"Plant";"normalised.degree";0,0980392156862745
"Fitzroy-Treasury Gardens";"Herbivory";"Acanthus mollis";"Plant";"species.strength";0,48792801526103
"Fitzroy-Treasury Gardens";"Herbivory";"Acanthus mollis";"Plant";"d";0,0342755014172697
"Fitzroy-Treasury Gardens";"Herbivory";"Acanthus mollis";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Acanthus mollis";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Acanthus mollis";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Acanthus mollis";"Plant";"weighted.closeness";0,0681042462868113
"Fitzroy-Treasury Gardens";"Herbivory";"Agapanthus praecox";"Plant";"normalised.degree";0,0784313725490196
"Fitzroy-Treasury Gardens";"Herbivory";"Agapanthus praecox";"Plant";"species.strength";0,629993597951344
"Fitzroy-Treasury Gardens";"Herbivory";"Agapanthus praecox";"Plant";"d";0,176281464753395
"Fitzroy-Treasury Gardens";"Herbivory";"Agapanthus praecox";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Agapanthus praecox";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Agapanthus praecox";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Agapanthus praecox";"Plant";"weighted.closeness";0,0210340251163994
"Fitzroy-Treasury Gardens";"Herbivory";"Argyranthemum sp.";"Plant";"normalised.degree";0,137254901960784
"Fitzroy-Treasury Gardens";"Herbivory";"Argyranthemum sp.";"Plant";"species.strength";1,4855165769341
"Fitzroy-Treasury Gardens";"Herbivory";"Argyranthemum sp.";"Plant";"d";0,0953875090476025
"Fitzroy-Treasury Gardens";"Herbivory";"Argyranthemum sp.";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Argyranthemum sp.";"Plant";"weighted.betweenness";0,00968783638320775
"Fitzroy-Treasury Gardens";"Herbivory";"Argyranthemum sp.";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Argyranthemum sp.";"Plant";"weighted.closeness";0,0431445684268112
"Fitzroy-Treasury Gardens";"Herbivory";"Artemisia arborescens";"Plant";"normalised.degree";0,0196078431372549
"Fitzroy-Treasury Gardens";"Herbivory";"Artemisia arborescens";"Plant";"species.strength";0,0125
"Fitzroy-Treasury Gardens";"Herbivory";"Artemisia arborescens";"Plant";"d";0
"Fitzroy-Treasury Gardens";"Herbivory";"Artemisia arborescens";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Artemisia arborescens";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Artemisia arborescens";"Plant";"closeness";0,0282331511839709
"Fitzroy-Treasury Gardens";"Herbivory";"Artemisia arborescens";"Plant";"weighted.closeness";0,00628417458771075
"Fitzroy-Treasury Gardens";"Herbivory";"Asparagus aethiopicus";"Plant";"normalised.degree";0,137254901960784
"Fitzroy-Treasury Gardens";"Herbivory";"Asparagus aethiopicus";"Plant";"species.strength";1,10860957588917
"Fitzroy-Treasury Gardens";"Herbivory";"Asparagus aethiopicus";"Plant";"d";0,123411482106802
"Fitzroy-Treasury Gardens";"Herbivory";"Asparagus aethiopicus";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Asparagus aethiopicus";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Asparagus aethiopicus";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Asparagus aethiopicus";"Plant";"weighted.closeness";0,0424073080585594
"Fitzroy-Treasury Gardens";"Herbivory";"Aucuba japonica";"Plant";"normalised.degree";0,0392156862745098
"Fitzroy-Treasury Gardens";"Herbivory";"Aucuba japonica";"Plant";"species.strength";1,0375
"Fitzroy-Treasury Gardens";"Herbivory";"Aucuba japonica";"Plant";"d";0,343655568908825
"Fitzroy-Treasury Gardens";"Herbivory";"Aucuba japonica";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Aucuba japonica";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Aucuba japonica";"Plant";"closeness";0,0282331511839709
"Fitzroy-Treasury Gardens";"Herbivory";"Aucuba japonica";"Plant";"weighted.closeness";0,0184747176756947
"Fitzroy-Treasury Gardens";"Herbivory";"Camellia sp.";"Plant";"normalised.degree";0,0588235294117647
"Fitzroy-Treasury Gardens";"Herbivory";"Camellia sp.";"Plant";"species.strength";0,0979080364540182
"Fitzroy-Treasury Gardens";"Herbivory";"Camellia sp.";"Plant";"d";0,035587148868381
"Fitzroy-Treasury Gardens";"Herbivory";"Camellia sp.";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Camellia sp.";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Camellia sp.";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Camellia sp.";"Plant";"weighted.closeness";0,0215795131551193
"Fitzroy-Treasury Gardens";"Herbivory";"Canna generalis";"Plant";"normalised.degree";0,0392156862745098
"Fitzroy-Treasury Gardens";"Herbivory";"Canna generalis";"Plant";"species.strength";0,0713235294117647
"Fitzroy-Treasury Gardens";"Herbivory";"Canna generalis";"Plant";"d";0,165357439381881
"Fitzroy-Treasury Gardens";"Herbivory";"Canna generalis";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Canna generalis";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Canna generalis";"Plant";"closeness";0,0282331511839709
"Fitzroy-Treasury Gardens";"Herbivory";"Canna generalis";"Plant";"weighted.closeness";0,0117757226842455
"Fitzroy-Treasury Gardens";"Herbivory";"Carex flagellifera";"Plant";"normalised.degree";0,0588235294117647
"Fitzroy-Treasury Gardens";"Herbivory";"Carex flagellifera";"Plant";"species.strength";2,02816901408451
"Fitzroy-Treasury Gardens";"Herbivory";"Carex flagellifera";"Plant";"d";0,524307593652027
"Fitzroy-Treasury Gardens";"Herbivory";"Carex flagellifera";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Carex flagellifera";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Carex flagellifera";"Plant";"closeness";0,0273224043715847
"Fitzroy-Treasury Gardens";"Herbivory";"Carex flagellifera";"Plant";"weighted.closeness";0,0122208738999507
"Fitzroy-Treasury Gardens";"Herbivory";"Cercis canadensis";"Plant";"normalised.degree";0,0392156862745098
"Fitzroy-Treasury Gardens";"Herbivory";"Cercis canadensis";"Plant";"species.strength";0,0713235294117647
"Fitzroy-Treasury Gardens";"Herbivory";"Cercis canadensis";"Plant";"d";0,165357439381881
"Fitzroy-Treasury Gardens";"Herbivory";"Cercis canadensis";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Cercis canadensis";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Cercis canadensis";"Plant";"closeness";0,0282331511839709
"Fitzroy-Treasury Gardens";"Herbivory";"Cercis canadensis";"Plant";"weighted.closeness";0,0117757226842455
"Fitzroy-Treasury Gardens";"Herbivory";"Chlorophytum comosum";"Plant";"normalised.degree";0,0588235294117647
"Fitzroy-Treasury Gardens";"Herbivory";"Chlorophytum comosum";"Plant";"species.strength";0,0854080364540182
"Fitzroy-Treasury Gardens";"Herbivory";"Chlorophytum comosum";"Plant";"d";0,0444624027482996
"Fitzroy-Treasury Gardens";"Herbivory";"Chlorophytum comosum";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Chlorophytum comosum";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Chlorophytum comosum";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Chlorophytum comosum";"Plant";"weighted.closeness";0,0167716080417686
"Fitzroy-Treasury Gardens";"Herbivory";"Clivia miniata";"Plant";"normalised.degree";0,137254901960784
"Fitzroy-Treasury Gardens";"Herbivory";"Clivia miniata";"Plant";"species.strength";3,9412558685446
"Fitzroy-Treasury Gardens";"Herbivory";"Clivia miniata";"Plant";"d";0,30710227420403
"Fitzroy-Treasury Gardens";"Herbivory";"Clivia miniata";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Clivia miniata";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Clivia miniata";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Clivia miniata";"Plant";"weighted.closeness";0,0417416899338658
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon07";"Plant";"normalised.degree";0,176470588235294
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon07";"Plant";"species.strength";4,6033207867897
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon07";"Plant";"d";0,413210359281269
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon07";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon07";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon07";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon07";"Plant";"weighted.closeness";0,0318931220763195
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon08";"Plant";"normalised.degree";0,0784313725490196
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon08";"Plant";"species.strength";0,875586854460094
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon08";"Plant";"d";0,376363526828117
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon08";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon08";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon08";"Plant";"closeness";0,0273224043715847
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon08";"Plant";"weighted.closeness";0,0248181199186438
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon09";"Plant";"normalised.degree";0,0784313725490196
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon09";"Plant";"species.strength";1,39598510603853
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon09";"Plant";"d";0,452191215271399
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon09";"Plant";"betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon09";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon09";"Plant";"closeness";0,0273224043715847
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon09";"Plant";"weighted.closeness";0,0178164633613017
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon10";"Plant";"normalised.degree";0,0980392156862745
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon10";"Plant";"species.strength";1,38808685446009
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon10";"Plant";"d";0,247180437742279
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon10";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon10";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon10";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon10";"Plant";"weighted.closeness";0,0237790774623252
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon11";"Plant";"normalised.degree";0,137254901960784
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon11";"Plant";"species.strength";2,75431843937186
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon11";"Plant";"d";0,270994740720851
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon11";"Plant";"betweenness";0,0416666666666667
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon11";"Plant";"weighted.betweenness";0
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon11";"Plant";"closeness";0,0300546448087432
"Fitzroy-Treasury Gardens";"Herbivory";"Cynodon dactylon11";"Plant";"weighted.closeness";0,0267403497104374
"Fitzroy-Treasury Gardens";"Herbivory";"Erythrina herbacea";"Plant";"normalised.degree";0,0196078431372549
