"site";"interaction_type";"rep";"metric";"value"
"Canning/Neill St Reserve";"Pollinator";98;"interaction_overlap";NA
"Canning/Neill St Reserve";"Pollinator";99;"richness";NA
"Canning/Neill St Reserve";"Pollinator";99;"connectance";NA
"Canning/Neill St Reserve";"Pollinator";99;"link_density";NA
"Canning/Neill St Reserve";"Pollinator";99;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Pollinator";99;"modularity_eigen";NA
"Canning/Neill St Reserve";"Pollinator";99;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Pollinator";99;"nestedness";NA
"Canning/Neill St Reserve";"Pollinator";99;"centrality_degree";NA
"Canning/Neill St Reserve";"Pollinator";99;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Pollinator";99;"centrality_eigen";NA
"Canning/Neill St Reserve";"Pollinator";99;"interaction_overlap";NA
"Canning/Neill St Reserve";"Pollinator";100;"richness";NA
"Canning/Neill St Reserve";"Pollinator";100;"connectance";NA
"Canning/Neill St Reserve";"Pollinator";100;"link_density";NA
"Canning/Neill St Reserve";"Pollinator";100;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Pollinator";100;"modularity_eigen";NA
"Canning/Neill St Reserve";"Pollinator";100;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Pollinator";100;"nestedness";NA
"Canning/Neill St Reserve";"Pollinator";100;"centrality_degree";NA
"Canning/Neill St Reserve";"Pollinator";100;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Pollinator";100;"centrality_eigen";NA
"Canning/Neill St Reserve";"Pollinator";100;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";1;"richness";NA
"Canning/Neill St Reserve";"Herbivore";1;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";1;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";1;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";1;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";1;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";1;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";1;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";1;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";1;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";1;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";2;"richness";NA
"Canning/Neill St Reserve";"Herbivore";2;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";2;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";2;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";2;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";2;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";2;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";2;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";2;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";2;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";2;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";3;"richness";NA
"Canning/Neill St Reserve";"Herbivore";3;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";3;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";3;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";3;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";3;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";3;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";3;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";3;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";3;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";3;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";4;"richness";NA
"Canning/Neill St Reserve";"Herbivore";4;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";4;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";4;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";4;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";4;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";4;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";4;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";4;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";4;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";4;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";5;"richness";NA
"Canning/Neill St Reserve";"Herbivore";5;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";5;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";5;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";5;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";5;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";5;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";5;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";5;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";5;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";5;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";6;"richness";NA
"Canning/Neill St Reserve";"Herbivore";6;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";6;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";6;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";6;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";6;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";6;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";6;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";6;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";6;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";6;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";7;"richness";NA
"Canning/Neill St Reserve";"Herbivore";7;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";7;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";7;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";7;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";7;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";7;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";7;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";7;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";7;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";7;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";8;"richness";NA
"Canning/Neill St Reserve";"Herbivore";8;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";8;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";8;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";8;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";8;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";8;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";8;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";8;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";8;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";8;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";9;"richness";NA
"Canning/Neill St Reserve";"Herbivore";9;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";9;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";9;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";9;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";9;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";9;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";9;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";9;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";9;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";9;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";10;"richness";NA
"Canning/Neill St Reserve";"Herbivore";10;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";10;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";10;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";10;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";10;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";10;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";10;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";10;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";10;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";10;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";11;"richness";NA
"Canning/Neill St Reserve";"Herbivore";11;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";11;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";11;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";11;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";11;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";11;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";11;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";11;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";11;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";11;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";12;"richness";NA
"Canning/Neill St Reserve";"Herbivore";12;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";12;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";12;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";12;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";12;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";12;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";12;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";12;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";12;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";12;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";13;"richness";NA
"Canning/Neill St Reserve";"Herbivore";13;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";13;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";13;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";13;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";13;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";13;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";13;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";13;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";13;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";13;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";14;"richness";NA
"Canning/Neill St Reserve";"Herbivore";14;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";14;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";14;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";14;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";14;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";14;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";14;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";14;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";14;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";14;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";15;"richness";NA
"Canning/Neill St Reserve";"Herbivore";15;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";15;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";15;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";15;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";15;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";15;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";15;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";15;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";15;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";15;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";16;"richness";NA
"Canning/Neill St Reserve";"Herbivore";16;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";16;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";16;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";16;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";16;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";16;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";16;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";16;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";16;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";16;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";17;"richness";NA
"Canning/Neill St Reserve";"Herbivore";17;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";17;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";17;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";17;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";17;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";17;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";17;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";17;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";17;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";17;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";18;"richness";NA
"Canning/Neill St Reserve";"Herbivore";18;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";18;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";18;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";18;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";18;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";18;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";18;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";18;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";18;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";18;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";19;"richness";NA
"Canning/Neill St Reserve";"Herbivore";19;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";19;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";19;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";19;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";19;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";19;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";19;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";19;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";19;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";19;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";20;"richness";NA
"Canning/Neill St Reserve";"Herbivore";20;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";20;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";20;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";20;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";20;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";20;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";20;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";20;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";20;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";20;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";21;"richness";NA
"Canning/Neill St Reserve";"Herbivore";21;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";21;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";21;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";21;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";21;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";21;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";21;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";21;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";21;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";21;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";22;"richness";NA
"Canning/Neill St Reserve";"Herbivore";22;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";22;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";22;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";22;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";22;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";22;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";22;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";22;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";22;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";22;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";23;"richness";NA
"Canning/Neill St Reserve";"Herbivore";23;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";23;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";23;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";23;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";23;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";23;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";23;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";23;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";23;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";23;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";24;"richness";NA
"Canning/Neill St Reserve";"Herbivore";24;"connectance";NA
"Canning/Neill St Reserve";"Herbivore";24;"link_density";NA
"Canning/Neill St Reserve";"Herbivore";24;"degree_heterogeneity";NA
"Canning/Neill St Reserve";"Herbivore";24;"modularity_eigen";NA
"Canning/Neill St Reserve";"Herbivore";24;"modularity_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";24;"nestedness";NA
"Canning/Neill St Reserve";"Herbivore";24;"centrality_degree";NA
"Canning/Neill St Reserve";"Herbivore";24;"centrality_betweenness";NA
"Canning/Neill St Reserve";"Herbivore";24;"centrality_eigen";NA
"Canning/Neill St Reserve";"Herbivore";24;"interaction_overlap";NA
"Canning/Neill St Reserve";"Herbivore";25;"richness";NA
